"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"1","Combined","All Basins","TNTStatus","T",114,90.3755494157486,2.58564152322974,85.307785153287,95.4433136782102,22033.7360836364,630.384471220797,20798.2052236303,23269.2669436425
"2","Combined","All Basins","TNTStatus","NT",12,9.6244505842514,2.58564152322974,4.55668632178982,14.692214846713,2346.45991636364,630.384471220797,1110.92905635755,3581.99077636972
"3","Combined","All Basins","TNTStatus","Total",126,100,0,100,100,24380.196,3.27332008197699e-13,24380.196,24380.196
"4","Basin","ZONE 1","TNTStatus","T",42,91.304347826087,3.76682895245634,83.9214987433498,98.6871969088241,11269.3669565217,464.926137017457,10358.1284724962,12180.6054405473
"5","Basin","ZONE 1","TNTStatus","NT",4,8.69565217391304,3.76682895245634,1.31280309117589,16.0785012566502,1073.27304347826,464.926137017457,162.034559452711,1984.51152750381
"6","Basin","ZONE 1","TNTStatus","Total",46,100,0,100,100,12342.64,2.54211497292521e-13,12342.64,12342.64
"7","Basin","ZONE 2","TNTStatus","T",15,100,0,100,100,2212.137,7.51967749881882e-14,2212.137,2212.137
"8","Basin","ZONE 2","TNTStatus","Total",15,100,0,100,100,2212.137,7.51967749881882e-14,2212.137,2212.137
"9","Basin","ZONE 3","TNTStatus","T",19,82.6086956521739,6.35800988226876,70.1472252695774,95.0701660347704,3655.23404347826,281.326487326379,3103.84426042139,4206.62382653513
"10","Basin","ZONE 3","TNTStatus","NT",4,17.3913043478261,6.35800988226876,4.92983396522957,29.8527747304226,769.522956521739,281.326487326379,218.133173464873,1320.9127395786
"11","Basin","ZONE 3","TNTStatus","Total",23,100,0,100,100,4424.757,1.0247593068766e-13,4424.757,4424.757
"12","Basin","ZONE 4","TNTStatus","T",10,90.9090909090909,7.46375713831215,76.2803957286454,100,3828.45636363636,314.321353640882,3212.39783092836,4444.51489634437
"13","Basin","ZONE 4","TNTStatus","NT",1,9.09090909090909,7.46375713831215,0,23.7196042713546,382.845636363636,314.321353640882,0,998.904169071643
"14","Basin","ZONE 4","TNTStatus","Total",11,100,0,100,100,4211.302,1.60777467769219e-13,4211.302,4211.302
"15","Basin","ZONE 5","TNTStatus","T",22,88,5.69333455383701,76.841269322542,99.158730677458,886.00072,57.3215740215963,773.652499380525,998.348940619475
"16","Basin","ZONE 5","TNTStatus","NT",3,12,5.69333455383701,0.841269322542036,23.158730677458,120.81828,57.3215740215963,8.4700593805245,233.166500619475
"17","Basin","ZONE 5","TNTStatus","Total",25,100,0,100,100,1006.819,2.1316282072803e-14,1006.819,1006.819
"18","Basin","ZONE 6","TNTStatus","T",6,100,0,100,100,182.541,7.94410929039127e-15,182.541,182.541
"19","Basin","ZONE 6","TNTStatus","Total",6,100,0,100,100,182.541,7.94410929039127e-15,182.541,182.541
"20","Combined","All Basins","EXCLUSION.CATEGORY","DRY",4,3.12948647129035,1.61397725492369,0,6.29282376280761,762.974935494071,393.490818145816,0,1534.20276730707
"21","Combined","All Basins","EXCLUSION.CATEGORY","NO PERMISSION FROM OWNER",49,37.0261210077449,3.78308211816532,29.6114163055833,44.4408257099064,9027.04087288537,922.322835249657,7219.32133367718,10834.7604120936
"22","Combined","All Basins","EXCLUSION.CATEGORY","OTHERWISE UNSAMPLEABLE",4,3.58474614545197,1.80006478984595,0.0566839875152506,7.1128083033887,873.968136363636,438.859323891431,13.8196672568339,1734.11660547044
"23","Combined","All Basins","EXCLUSION.CATEGORY","SAMPLED",38,29.9556842172083,4.164312568565,21.7937815624534,38.1175868719632,7303.25452529644,1015.26756626878,5313.366660738,9293.14238985489
"24","Combined","All Basins","EXCLUSION.CATEGORY","UNABLE TO ACCESS",19,16.6795115740531,3.39642906039301,10.0226329396376,23.3363902084687,4066.49761359684,828.056061924775,2443.53755504421,5689.45767214946
"25","Combined","All Basins","EXCLUSION.CATEGORY","WRONG RESOURCE/NOT PART OF TARGET POPULATION",12,9.6244505842514,2.58564152322974,4.55668632178982,14.692214846713,2346.45991636364,630.384471220797,1110.92905635755,3581.99077636972
"26","Combined","All Basins","EXCLUSION.CATEGORY","Total",126,100,0,100,100,24380.196,3.27332008197699e-13,24380.196,24380.196
"27","Basin","ZONE 1","EXCLUSION.CATEGORY","NO PERMISSION FROM OWNER",23,50,6.01857836484714,38.2038031667676,61.7961968332324,6171.32,742.851460690969,4715.35789118273,7627.28210881727
"28","Basin","ZONE 1","EXCLUSION.CATEGORY","OTHERWISE UNSAMPLEABLE",1,2.17391304347826,1.82562945624912,0,5.75208102684198,268.318260869565,225.330871518786,0,709.958653651409
"29","Basin","ZONE 1","EXCLUSION.CATEGORY","SAMPLED",11,23.9130434782609,5.60766463255073,12.9222227610824,34.9038641954393,2951.50086956522,692.133858003059,1594.94343539846,4308.05830373197
"30","Basin","ZONE 1","EXCLUSION.CATEGORY","UNABLE TO ACCESS",7,15.2173913043478,4.65359399585029,6.09651467380942,24.3382679348862,1878.22782608696,574.376353969416,752.470858735471,3003.98479343844
"31","Basin","ZONE 1","EXCLUSION.CATEGORY","WRONG RESOURCE/NOT PART OF TARGET POPULATION",4,8.69565217391304,3.76682895245634,1.31280309117589,16.0785012566502,1073.27304347826,464.926137017457,162.034559452711,1984.51152750381
"32","Basin","ZONE 1","EXCLUSION.CATEGORY","Total",46,100,0,100,100,12342.64,2.54211497292521e-13,12342.64,12342.64
