"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"40","Basin","ZONE 2","TN_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
"41","Basin","ZONE 3","TN_Category","0",1,14.2857142857143,11.9659668208644,0,37.7385782948098,192.380739130435,161.141507898571,0,508.21229102611
"42","Basin","ZONE 3","TN_Category","1",6,85.7142857142857,11.9659668208644,62.2614217051902,100,1154.28443478261,161.141507898571,838.452882886933,1470.11598667828
"43","Basin","ZONE 3","TN_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"44","Basin","ZONE 4","TN_Category","0",3,60,21.5430136159131,17.7764691943544,100,1148.53690909091,412.382437848736,340.28218305056,1956.79163513126
"45","Basin","ZONE 4","TN_Category","1",2,40,21.5430136159131,0,82.2235308056456,765.691272727273,412.382437848736,0,1573.94599876762
"46","Basin","ZONE 4","TN_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"47","Basin","ZONE 5","TN_Category","1",4,100,0,100,100,161.09104,7.105427357601e-15,161.09104,161.09104
"48","Basin","ZONE 5","TN_Category","Total",4,100,0,100,100,161.09104,7.105427357601e-15,161.09104,161.09104
"49","Basin","ZONE 6","TN_Category","0",1,25,20.6533895523229,0,65.4798996812287,30.4235,25.1339358818038,0,79.6851091180744
"50","Basin","ZONE 6","TN_Category","1",3,75,20.6533895523229,34.5201003187713,100,91.2705,25.1339358818038,42.0088908819256,140.532109118074
"51","Basin","ZONE 6","TN_Category","Total",4,100,0,100,100,121.694,3.5527136788005e-15,121.694,121.694
"52","Combined","All Basins","TP_Category","0",11,28.0105798637196,6.93731784297565,14.4136867421802,41.6074729852589,2025.88150909091,501.74555504202,1042.47829180549,3009.28472637633
"53","Combined","All Basins","TP_Category","1",25,71.9894201362804,6.93731784297565,58.3925270147411,85.5863132578198,5206.67675620553,501.74555504202,4223.27353892012,6190.07997349095
"54","Combined","All Basins","TP_Category","Total",36,100,0,100,100,7232.55826529644,1.30486680463143e-13,7232.55826529644,7232.55826529644
"55","Basin","ZONE 1","TP_Category","0",1,9.09090909090909,8.18064337952295,0,25.1246754851401,268.318260869565,241.451760482649,0,741.555015419349
"56","Basin","ZONE 1","TP_Category","1",10,90.9090909090909,8.18064337952295,74.8753245148599,100,2683.18260869565,241.451760482649,2209.94585414587,3156.41936324544
"57","Basin","ZONE 1","TP_Category","Total",11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"58","Basin","ZONE 2","TP_Category","0",2,40,21.8747096231864,0,82.873643033717,294.9516,161.299515072355,0,611.092840265592
"59","Basin","ZONE 2","TP_Category","1",3,60,21.8747096231864,17.126356966283,100,442.4274,161.299515072356,126.286159734408,758.568640265592
"60","Basin","ZONE 2","TP_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
